order_item_id,order_id,product_id,quantity,unit_price,discount_pct,customer_id,order_date,order_status,sales_channel,customer_name,email,city,state,signup_date,customer_segment,product_name,category,brand,cost_price,list_price,gross,discount,net,cost,profit,margin_pct
21179,10179,47,4,636,15,79,2026-03-27,Delivered,Mobile,Customer 79,customer79@example.com,Chennai,Tamil Nadu,2026-07-22,Premium,Product 47,Home,BluePeak,1919.0,2859.31,2544,381.59999999999997,2162.4,7676.0,-5513.6,-254.98
21181,10181,11,1,910,0,81,2026-05-10,Placed,Web,Customer 81,customer81@example.com,Hyderabad,Telangana,2026-01-01,Standard,Product 11,Electronics,Aster,587.0,874.63,910,0.0,910.0,587.0,323.0,35.49
21182,10182,18,2,1047,5,82,2026-06-15,Paid,Mobile,Customer 82,customer82@example.com,Mumbai,Maharashtra,2026-02-04,Premium,Product 18,Sports,Cobalt,846.0,1192.86,2094,104.7,1989.3,1692.0,297.29999999999995,14.94
21183,10183,25,3,1184,10,83,2026-07-20,Shipped,Store,Customer 83,customer83@example.com,Pune,Maharashtra,2026-03-07,Corporate,Product 25,Fashion,Evergreen,1105.0,1469.65,3552,355.20000000000005,3196.8,3315.0,-118.19999999999982,-3.7
21184,10184,32,4,1321,15,84,2026-08-25,Delivered,Web,Customer 84,customer84@example.com,Kochi,Kerala,2026-04-10,Standard,Product 32,Home,BluePeak,1364.0,1705.0,5284,792.6,4491.4,5456.0,-964.6000000000004,-21.48
21186,10186,46,1,1595,0,86,2026-02-08,Placed,Store,Customer 86,customer86@example.com,Bengaluru,Karnataka,2026-06-16,Corporate,Product 46,Electronics,Aster,1882.0,2653.62,1595,0.0,1595.0,1882.0,-287.0,-17.99
21187,10187,3,2,1732,5,87,2026-03-13,Paid,Web,Customer 87,customer87@example.com,Hyderabad,Telangana,2026-07-19,Standard,Product 3,Sports,Cobalt,291.0,433.59,3464,173.20000000000002,3290.8,582.0,2708.8,82.31
21188,10188,10,3,1869,10,88,2026-04-18,Shipped,Mobile,Customer 88,customer88@example.com,Mumbai,Maharashtra,2026-08-22,Premium,Product 10,Fashion,Evergreen,550.0,775.5,5607,560.7,5046.3,1650.0,3396.3,67.3
21189,10189,17,4,2006,15,89,2026-05-23,Delivered,Store,Customer 89,customer89@example.com,Pune,Maharashtra,2026-01-25,Corporate,Product 17,Home,BluePeak,809.0,1075.97,8024,1203.6,6820.4,3236.0,3584.3999999999996,52.55
21191,10191,31,1,2280,0,91,2026-07-06,Placed,Mobile,Customer 91,customer91@example.com,Chennai,Tamil Nadu,2026-03-04,Premium,Product 31,Electronics,Aster,1327.0,1977.23,2280,0.0,2280.0,1327.0,953.0,41.8
21192,10192,38,2,2417,5,92,2026-08-11,Paid,Store,Customer 92,customer92@example.com,Bengaluru,Karnataka,2026-04-07,Corporate,Product 38,Sports,Cobalt,1586.0,2236.26,4834,241.70000000000002,4592.3,3172.0,1420.3000000000002,30.93
21193,10193,45,3,2554,10,93,2026-01-16,Shipped,Web,Customer 93,customer93@example.com,Hyderabad,Telangana,2026-05-10,Standard,Product 45,Fashion,Evergreen,1845.0,2453.85,7662,766.2,6895.8,5535.0,1360.8000000000002,19.73
21194,10194,2,4,2691,15,94,2026-02-21,Delivered,Mobile,Customer 94,customer94@example.com,Mumbai,Maharashtra,2026-06-13,Premium,Product 2,Home,BluePeak,254.0,358.14,10764,1614.6,9149.4,1016.0,8133.4,88.9
21196,10196,16,1,2965,0,96,2026-04-04,Placed,Web,Customer 96,customer96@example.com,Kochi,Kerala,2026-08-19,Standard,Product 16,Electronics,Aster,772.0,965.0,2965,0.0,2965.0,772.0,2193.0,73.96
21197,10197,23,2,3102,5,97,2026-05-09,Paid,Mobile,Customer 97,customer97@example.com,Chennai,Tamil Nadu,2026-01-22,Premium,Product 23,Sports,Cobalt,1031.0,1536.19,6204,310.20000000000005,5893.8,2062.0,3831.8,65.01
21198,10198,30,3,3239,10,98,2026-06-14,Shipped,Store,Customer 98,customer98@example.com,Bengaluru,Karnataka,2026-02-25,Corporate,Product 30,Fashion,Evergreen,1290.0,1818.9,9717,971.7,8745.3,3870.0,4875.299999999999,55.75
21199,10199,37,4,3376,15,99,2026-07-19,Delivered,Web,Customer 99,customer99@example.com,Hyderabad,Telangana,2026-03-01,Standard,Product 37,Home,BluePeak,1549.0,2060.17,13504,2025.6,11478.4,6196.0,5282.4,46.02
21201,10201,1,1,3650,0,1,2026-01-02,Placed,Store,Customer 1,customer1@example.com,Chennai,Tamil Nadu,2026-01-04,Premium,Product 1,Electronics,Aster,217.0,288.61,3650,0.0,3650.0,217.0,3433.0,94.05
21202,10202,8,2,3787,5,2,2026-02-07,Paid,Web,Customer 2,customer2@example.com,Bengaluru,Karnataka,2026-02-07,Corporate,Product 8,Sports,Cobalt,476.0,595.0,7574,378.70000000000005,7195.3,952.0,6243.3,86.77
21203,10203,15,3,3924,10,3,2026-03-12,Shipped,Mobile,Customer 3,customer3@example.com,Hyderabad,Telangana,2026-03-10,Standard,Product 15,Fashion,Evergreen,735.0,1095.15,11772,1177.2,10594.8,2205.0,8389.8,79.19
21204,10204,22,4,4061,15,4,2026-04-17,Delivered,Store,Customer 4,customer4@example.com,Mumbai,Maharashtra,2026-04-13,Premium,Product 22,Home,BluePeak,994.0,1401.54,16244,2436.6,13807.4,3976.0,9831.4,71.2
21206,10206,36,1,4335,0,6,2026-06-27,Placed,Mobile,Customer 6,customer6@example.com,Kochi,Kerala,2026-06-19,Standard,Product 36,Electronics,Aster,1512.0,1890.0,4335,0.0,4335.0,1512.0,2823.0,65.12
21207,10207,43,2,4472,5,7,2026-07-05,Paid,Store,Customer 7,customer7@example.com,Chennai,Tamil Nadu,2026-07-22,Premium,Product 43,Sports,Cobalt,1771.0,2638.79,8944,447.20000000000005,8496.8,3542.0,4954.799999999999,58.31
21208,10208,50,3,4609,10,8,2026-08-10,Shipped,Web,Customer 8,customer8@example.com,Bengaluru,Karnataka,2026-08-25,Corporate,Product 50,Fashion,Evergreen,2030.0,2862.3,13827,1382.7,12444.3,6090.0,6354.299999999999,51.06
21209,10209,7,4,4746,15,9,2026-01-15,Delivered,Mobile,Customer 9,customer9@example.com,Hyderabad,Telangana,2026-01-01,Standard,Product 7,Home,BluePeak,439.0,654.11,18984,2847.6,16136.4,1756.0,14380.4,89.12
21211,10211,21,1,5020,0,11,2026-03-25,Placed,Web,Customer 11,customer11@example.com,Pune,Maharashtra,2026-03-07,Corporate,Product 21,Electronics,Aster,957.0,1272.81,5020,0.0,5020.0,957.0,4063.0,80.94
21212,10212,28,2,5157,5,12,2026-04-03,Paid,Mobile,Customer 12,customer12@example.com,Kochi,Kerala,2026-04-10,Standard,Product 28,Sports,Cobalt,1216.0,1520.0,10314,515.7,9798.3,2432.0,7366.299999999999,75.18
21213,10213,35,3,5294,10,13,2026-05-08,Shipped,Store,Customer 13,customer13@example.com,Chennai,Tamil Nadu,2026-05-13,Premium,Product 35,Fashion,Evergreen,1475.0,2197.75,15882,1588.2,14293.8,4425.0,9868.8,69.04
21214,10214,42,4,5431,15,14,2026-06-13,Delivered,Web,Customer 14,customer14@example.com,Bengaluru,Karnataka,2026-06-16,Corporate,Product 42,Home,BluePeak,1734.0,2444.94,21724,3258.6,18465.4,6936.0,11529.400000000001,62.44
21216,10216,6,1,5705,0,16,2026-08-23,Placed,Store,Customer 16,customer16@example.com,Mumbai,Maharashtra,2026-08-22,Premium,Product 6,Electronics,Aster,402.0,566.82,5705,0.0,5705.0,402.0,5303.0,92.95
21217,10217,13,2,5842,5,17,2026-01-01,Paid,Web,Customer 17,customer17@example.com,Pune,Maharashtra,2026-01-25,Corporate,Product 13,Sports,Cobalt,661.0,879.13,11684,584.2,11099.8,1322.0,9777.8,88.09
21218,10218,20,3,5979,10,18,2026-02-06,Shipped,Mobile,Customer 18,customer18@example.com,Kochi,Kerala,2026-02-01,Standard,Product 20,Fashion,Evergreen,920.0,1150.0,17937,1793.7,16143.3,2760.0,13383.3,82.9
21219,10219,27,4,6116,15,19,2026-03-11,Delivered,Store,Customer 19,customer19@example.com,Chennai,Tamil Nadu,2026-03-04,Premium,Product 27,Home,BluePeak,1179.0,1756.71,24464,3669.6,20794.4,4716.0,16078.400000000001,77.32
21221,10221,41,1,6390,0,21,2026-05-21,Placed,Mobile,Customer 21,customer21@example.com,Hyderabad,Telangana,2026-05-10,Standard,Product 41,Electronics,Aster,1697.0,2257.01,6390,0.0,6390.0,1697.0,4693.0,73.44
21222,10222,48,2,6527,5,22,2026-06-26,Paid,Store,Customer 22,customer22@example.com,Mumbai,Maharashtra,2026-06-13,Premium,Product 48,Sports,Cobalt,1956.0,2445.0,13054,652.7,12401.3,3912.0,8489.3,68.45
21223,10223,5,3,464,10,23,2026-07-04,Shipped,Web,Customer 23,customer23@example.com,Pune,Maharashtra,2026-07-16,Corporate,Product 5,Fashion,Evergreen,365.0,485.45,1392,139.20000000000002,1252.8,1095.0,157.79999999999995,12.6
21224,10224,12,4,601,15,24,2026-08-09,Delivered,Mobile,Customer 24,customer24@example.com,Kochi,Kerala,2026-08-19,Standard,Product 12,Home,BluePeak,624.0,780.0,2404,360.59999999999997,2043.4,2496.0,-452.5999999999999,-22.15
21226,10226,26,1,875,0,26,2026-02-19,Placed,Web,Customer 26,customer26@example.com,Bengaluru,Karnataka,2026-02-25,Corporate,Product 26,Electronics,Aster,1142.0,1610.22,875,0.0,875.0,1142.0,-267.0,-30.51
21227,10227,33,2,1012,5,27,2026-03-24,Paid,Mobile,Customer 27,customer27@example.com,Hyderabad,Telangana,2026-03-01,Standard,Product 33,Sports,Cobalt,1401.0,1863.33,2024,101.2,1922.8,2802.0,-879.2,-45.72
21228,10228,40,3,1149,10,28,2026-04-02,Shipped,Store,Customer 28,customer28@example.com,Mumbai,Maharashtra,2026-04-04,Premium,Product 40,Fashion,Evergreen,1660.0,2075.0,3447,344.70000000000005,3102.3,4980.0,-1877.6999999999998,-60.53
21229,10229,47,4,1286,15,29,2026-05-07,Delivered,Web,Customer 29,customer29@example.com,Pune,Maharashtra,2026-05-07,Corporate,Product 47,Home,BluePeak,1919.0,2859.31,5144,771.6,4372.4,7676.0,-3303.6000000000004,-75.56
21231,10231,11,1,1560,0,31,2026-07-17,Placed,Store,Customer 31,customer31@example.com,Chennai,Tamil Nadu,2026-07-13,Premium,Product 11,Electronics,Aster,587.0,874.63,1560,0.0,1560.0,587.0,973.0,62.37
21232,10232,18,2,1697,5,32,2026-08-22,Paid,Web,Customer 32,customer32@example.com,Bengaluru,Karnataka,2026-08-16,Corporate,Product 18,Sports,Cobalt,846.0,1192.86,3394,169.70000000000002,3224.3,1692.0,1532.3000000000002,47.52
21233,10233,25,3,1834,10,33,2026-01-27,Shipped,Mobile,Customer 33,customer33@example.com,Hyderabad,Telangana,2026-01-19,Standard,Product 25,Fashion,Evergreen,1105.0,1469.65,5502,550.2,4951.8,3315.0,1636.8000000000002,33.05
21234,10234,32,4,1971,15,34,2026-02-05,Delivered,Store,Customer 34,customer34@example.com,Mumbai,Maharashtra,2026-02-22,Premium,Product 32,Home,BluePeak,1364.0,1705.0,7884,1182.6,6701.4,5456.0,1245.3999999999996,18.58
21236,10236,46,1,2245,0,36,2026-04-15,Placed,Mobile,Customer 36,customer36@example.com,Kochi,Kerala,2026-04-01,Standard,Product 46,Electronics,Aster,1882.0,2653.62,2245,0.0,2245.0,1882.0,363.0,16.17
21237,10237,3,2,2382,5,37,2026-05-20,Paid,Store,Customer 37,customer37@example.com,Chennai,Tamil Nadu,2026-05-04,Premium,Product 3,Sports,Cobalt,291.0,433.59,4764,238.20000000000002,4525.8,582.0,3943.8,87.14
21238,10238,10,3,2519,10,38,2026-06-25,Shipped,Web,Customer 38,customer38@example.com,Bengaluru,Karnataka,2026-06-07,Corporate,Product 10,Fashion,Evergreen,550.0,775.5,7557,755.7,6801.3,1650.0,5151.3,75.74
21239,10239,17,4,2656,15,39,2026-07-03,Delivered,Mobile,Customer 39,customer39@example.com,Hyderabad,Telangana,2026-07-10,Standard,Product 17,Home,BluePeak,809.0,1075.97,10624,1593.6,9030.4,3236.0,5794.4,64.17
21241,10241,31,1,2930,0,41,2026-01-13,Placed,Web,Customer 41,customer41@example.com,Pune,Maharashtra,2026-01-16,Corporate,Product 31,Electronics,Aster,1327.0,1977.23,2930,0.0,2930.0,1327.0,1603.0,54.71
21242,10242,38,2,3067,5,42,2026-02-18,Paid,Mobile,Customer 42,customer42@example.com,Kochi,Kerala,2026-02-19,Standard,Product 38,Sports,Cobalt,1586.0,2236.26,6134,306.7,5827.3,3172.0,2655.3,45.57
21243,10243,45,3,3204,10,43,2026-03-23,Shipped,Store,Customer 43,customer43@example.com,Chennai,Tamil Nadu,2026-03-22,Premium,Product 45,Fashion,Evergreen,1845.0,2453.85,9612,961.2,8650.8,5535.0,3115.7999999999993,36.02
21244,10244,2,4,3341,15,44,2026-04-01,Delivered,Web,Customer 44,customer44@example.com,Bengaluru,Karnataka,2026-04-25,Corporate,Product 2,Home,BluePeak,254.0,358.14,13364,2004.6,11359.4,1016.0,10343.4,91.06
21246,10246,16,1,3615,0,46,2026-06-11,Placed,Store,Customer 46,customer46@example.com,Mumbai,Maharashtra,2026-06-04,Premium,Product 16,Electronics,Aster,772.0,965.0,3615,0.0,3615.0,772.0,2843.0,78.64
21247,10247,23,2,3752,5,47,2026-07-16,Paid,Web,Customer 47,customer47@example.com,Pune,Maharashtra,2026-07-07,Corporate,Product 23,Sports,Cobalt,1031.0,1536.19,7504,375.20000000000005,7128.8,2062.0,5066.8,71.08
21248,10248,30,3,3889,10,48,2026-08-21,Shipped,Mobile,Customer 48,customer48@example.com,Kochi,Kerala,2026-08-10,Standard,Product 30,Fashion,Evergreen,1290.0,1818.9,11667,1166.7,10500.3,3870.0,6630.299999999999,63.14
21249,10249,37,4,4026,15,49,2026-01-26,Delivered,Store,Customer 49,customer49@example.com,Chennai,Tamil Nadu,2026-01-13,Premium,Product 37,Home,BluePeak,1549.0,2060.17,16104,2415.6,13688.4,6196.0,7492.4,54.74
21251,10251,1,1,4300,0,51,2026-03-09,Placed,Mobile,Customer 51,customer51@example.com,Hyderabad,Telangana,2026-03-19,Standard,Product 1,Electronics,Aster,217.0,288.61,4300,0.0,4300.0,217.0,4083.0,94.95
21252,10252,8,2,4437,5,52,2026-04-14,Paid,Store,Customer 52,customer52@example.com,Mumbai,Maharashtra,2026-04-22,Premium,Product 8,Sports,Cobalt,476.0,595.0,8874,443.70000000000005,8430.3,952.0,7478.299999999999,88.71
21253,10253,15,3,4574,10,53,2026-05-19,Shipped,Web,Customer 53,customer53@example.com,Pune,Maharashtra,2026-05-25,Corporate,Product 15,Fashion,Evergreen,735.0,1095.15,13722,1372.2,12349.8,2205.0,10144.8,82.15
21254,10254,22,4,4711,15,54,2026-06-24,Delivered,Mobile,Customer 54,customer54@example.com,Kochi,Kerala,2026-06-01,Standard,Product 22,Home,BluePeak,994.0,1401.54,18844,2826.6,16017.4,3976.0,12041.4,75.18
21256,10256,36,1,4985,0,56,2026-08-07,Placed,Web,Customer 56,customer56@example.com,Bengaluru,Karnataka,2026-08-07,Corporate,Product 36,Electronics,Aster,1512.0,1890.0,4985,0.0,4985.0,1512.0,3473.0,69.67
21257,10257,43,2,5122,5,57,2026-01-12,Paid,Mobile,Customer 57,customer57@example.com,Hyderabad,Telangana,2026-01-10,Standard,Product 43,Sports,Cobalt,1771.0,2638.79,10244,512.2,9731.8,3542.0,6189.799999999999,63.6
21258,10258,50,3,5259,10,58,2026-02-17,Shipped,Store,Customer 58,customer58@example.com,Mumbai,Maharashtra,2026-02-13,Premium,Product 50,Fashion,Evergreen,2030.0,2862.3,15777,1577.7,14199.3,6090.0,8109.299999999999,57.11
21259,10259,7,4,5396,15,59,2026-03-22,Delivered,Web,Customer 59,customer59@example.com,Pune,Maharashtra,2026-03-16,Corporate,Product 7,Home,BluePeak,439.0,654.11,21584,3237.6,18346.4,1756.0,16590.4,90.43
21261,10261,21,1,5670,0,61,2026-05-05,Placed,Store,Customer 61,customer61@example.com,Chennai,Tamil Nadu,2026-05-22,Premium,Product 21,Electronics,Aster,957.0,1272.81,5670,0.0,5670.0,957.0,4713.0,83.12
21262,10262,28,2,5807,5,62,2026-06-10,Paid,Web,Customer 62,customer62@example.com,Bengaluru,Karnataka,2026-06-25,Corporate,Product 28,Sports,Cobalt,1216.0,1520.0,11614,580.7,11033.3,2432.0,8601.3,77.96
21263,10263,35,3,5944,10,63,2026-07-15,Shipped,Mobile,Customer 63,customer63@example.com,Hyderabad,Telangana,2026-07-01,Standard,Product 35,Fashion,Evergreen,1475.0,2197.75,17832,1783.2,16048.8,4425.0,11623.8,72.43
21264,10264,42,4,6081,15,64,2026-08-20,Delivered,Store,Customer 64,customer64@example.com,Mumbai,Maharashtra,2026-08-04,Premium,Product 42,Home,BluePeak,1734.0,2444.94,24324,3648.6,20675.4,6936.0,13739.400000000001,66.45
21266,10266,6,1,6355,0,66,2026-02-03,Placed,Mobile,Customer 66,customer66@example.com,Kochi,Kerala,2026-02-10,Standard,Product 6,Electronics,Aster,402.0,566.82,6355,0.0,6355.0,402.0,5953.0,93.67
21267,10267,13,2,6492,5,67,2026-03-08,Paid,Store,Customer 67,customer67@example.com,Chennai,Tamil Nadu,2026-03-13,Premium,Product 13,Sports,Cobalt,661.0,879.13,12984,649.2,12334.8,1322.0,11012.8,89.28
21268,10268,20,3,6629,10,68,2026-04-13,Shipped,Web,Customer 68,customer68@example.com,Bengaluru,Karnataka,2026-04-16,Corporate,Product 20,Fashion,Evergreen,920.0,1150.0,19887,1988.7,17898.3,2760.0,15138.3,84.58
21269,10269,27,4,566,15,69,2026-05-18,Delivered,Mobile,Customer 69,customer69@example.com,Hyderabad,Telangana,2026-05-19,Standard,Product 27,Home,BluePeak,1179.0,1756.71,2264,339.59999999999997,1924.4,4716.0,-2791.6,-145.06
21271,10271,41,1,840,0,71,2026-07-01,Placed,Web,Customer 71,customer71@example.com,Pune,Maharashtra,2026-07-25,Corporate,Product 41,Electronics,Aster,1697.0,2257.01,840,0.0,840.0,1697.0,-857.0,-102.02
21272,10272,48,2,977,5,72,2026-08-06,Paid,Mobile,Customer 72,customer72@example.com,Kochi,Kerala,2026-08-01,Standard,Product 48,Sports,Cobalt,1956.0,2445.0,1954,97.7,1856.3,3912.0,-2055.7,-110.74
21273,10273,5,3,1114,10,73,2026-01-11,Shipped,Store,Customer 73,customer73@example.com,Chennai,Tamil Nadu,2026-01-04,Premium,Product 5,Fashion,Evergreen,365.0,485.45,3342,334.20000000000005,3007.8,1095.0,1912.8000000000002,63.59
21274,10274,12,4,1251,15,74,2026-02-16,Delivered,Web,Customer 74,customer74@example.com,Bengaluru,Karnataka,2026-02-07,Corporate,Product 12,Home,BluePeak,624.0,780.0,5004,750.6,4253.4,2496.0,1757.3999999999996,41.32
21276,10276,26,1,1525,0,76,2026-04-26,Placed,Store,Customer 76,customer76@example.com,Mumbai,Maharashtra,2026-04-13,Premium,Product 26,Electronics,Aster,1142.0,1610.22,1525,0.0,1525.0,1142.0,383.0,25.11
21277,10277,33,2,1662,5,77,2026-05-04,Paid,Web,Customer 77,customer77@example.com,Pune,Maharashtra,2026-05-16,Corporate,Product 33,Sports,Cobalt,1401.0,1863.33,3324,166.20000000000002,3157.8,2802.0,355.8000000000002,11.27
21278,10278,40,3,1799,10,78,2026-06-09,Shipped,Mobile,Customer 78,customer78@example.com,Kochi,Kerala,2026-06-19,Standard,Product 40,Fashion,Evergreen,1660.0,2075.0,5397,539.7,4857.3,4980.0,-122.69999999999982,-2.53
21279,10279,47,4,1936,15,79,2026-07-14,Delivered,Store,Customer 79,customer79@example.com,Chennai,Tamil Nadu,2026-07-22,Premium,Product 47,Home,BluePeak,1919.0,2859.31,7744,1161.6,6582.4,7676.0,-1093.6000000000004,-16.61
21281,10281,11,1,2210,0,81,2026-01-24,Placed,Mobile,Customer 81,customer81@example.com,Hyderabad,Telangana,2026-01-01,Standard,Product 11,Electronics,Aster,587.0,874.63,2210,0.0,2210.0,587.0,1623.0,73.44
21282,10282,18,2,2347,5,82,2026-02-02,Paid,Store,Customer 82,customer82@example.com,Mumbai,Maharashtra,2026-02-04,Premium,Product 18,Sports,Cobalt,846.0,1192.86,4694,234.70000000000002,4459.3,1692.0,2767.3,62.06
21283,10283,25,3,2484,10,83,2026-03-07,Shipped,Web,Customer 83,customer83@example.com,Pune,Maharashtra,2026-03-07,Corporate,Product 25,Fashion,Evergreen,1105.0,1469.65,7452,745.2,6706.8,3315.0,3391.8,50.57
21284,10284,32,4,2621,15,84,2026-04-12,Delivered,Mobile,Customer 84,customer84@example.com,Kochi,Kerala,2026-04-10,Standard,Product 32,Home,BluePeak,1364.0,1705.0,10484,1572.6,8911.4,5456.0,3455.3999999999996,38.78
21286,10286,46,1,2895,0,86,2026-06-22,Placed,Web,Customer 86,customer86@example.com,Bengaluru,Karnataka,2026-06-16,Corporate,Product 46,Electronics,Aster,1882.0,2653.62,2895,0.0,2895.0,1882.0,1013.0,34.99
21287,10287,3,2,3032,5,87,2026-07-27,Paid,Mobile,Customer 87,customer87@example.com,Hyderabad,Telangana,2026-07-19,Standard,Product 3,Sports,Cobalt,291.0,433.59,6064,303.2,5760.8,582.0,5178.8,89.9
21288,10288,10,3,3169,10,88,2026-08-05,Shipped,Store,Customer 88,customer88@example.com,Mumbai,Maharashtra,2026-08-22,Premium,Product 10,Fashion,Evergreen,550.0,775.5,9507,950.7,8556.3,1650.0,6906.299999999999,80.72
21289,10289,17,4,3306,15,89,2026-01-10,Delivered,Web,Customer 89,customer89@example.com,Pune,Maharashtra,2026-01-25,Corporate,Product 17,Home,BluePeak,809.0,1075.97,13224,1983.6,11240.4,3236.0,8004.4,71.21
21291,10291,31,1,3580,0,91,2026-03-20,Placed,Store,Customer 91,customer91@example.com,Chennai,Tamil Nadu,2026-03-04,Premium,Product 31,Electronics,Aster,1327.0,1977.23,3580,0.0,3580.0,1327.0,2253.0,62.93
21292,10292,38,2,3717,5,92,2026-04-25,Paid,Web,Customer 92,customer92@example.com,Bengaluru,Karnataka,2026-04-07,Corporate,Product 38,Sports,Cobalt,1586.0,2236.26,7434,371.70000000000005,7062.3,3172.0,3890.3,55.09
21293,10293,45,3,3854,10,93,2026-05-03,Shipped,Mobile,Customer 93,customer93@example.com,Hyderabad,Telangana,2026-05-10,Standard,Product 45,Fashion,Evergreen,1845.0,2453.85,11562,1156.2,10405.8,5535.0,4870.799999999999,46.81
21294,10294,2,4,3991,15,94,2026-06-08,Delivered,Store,Customer 94,customer94@example.com,Mumbai,Maharashtra,2026-06-13,Premium,Product 2,Home,BluePeak,254.0,358.14,15964,2394.6,13569.4,1016.0,12553.4,92.51
21296,10296,16,1,4265,0,96,2026-08-18,Placed,Mobile,Customer 96,customer96@example.com,Kochi,Kerala,2026-08-19,Standard,Product 16,Electronics,Aster,772.0,965.0,4265,0.0,4265.0,772.0,3493.0,81.9
21297,10297,23,2,4402,5,97,2026-01-23,Paid,Store,Customer 97,customer97@example.com,Chennai,Tamil Nadu,2026-01-22,Premium,Product 23,Sports,Cobalt,1031.0,1536.19,8804,440.20000000000005,8363.8,2062.0,6301.799999999999,75.35
21298,10298,30,3,4539,10,98,2026-02-01,Shipped,Web,Customer 98,customer98@example.com,Bengaluru,Karnataka,2026-02-25,Corporate,Product 30,Fashion,Evergreen,1290.0,1818.9,13617,1361.7,12255.3,3870.0,8385.3,68.42
21299,10299,37,4,4676,15,99,2026-03-06,Delivered,Mobile,Customer 99,customer99@example.com,Hyderabad,Telangana,2026-03-01,Standard,Product 37,Home,BluePeak,1549.0,2060.17,18704,2805.6,15898.4,6196.0,9702.4,61.03
21301,10301,1,1,4950,0,1,2026-05-16,Placed,Web,Customer 1,customer1@example.com,Chennai,Tamil Nadu,2026-01-04,Premium,Product 1,Electronics,Aster,217.0,288.61,4950,0.0,4950.0,217.0,4733.0,95.62
21302,10302,8,2,5087,5,2,2026-06-21,Paid,Mobile,Customer 2,customer2@example.com,Bengaluru,Karnataka,2026-02-07,Corporate,Product 8,Sports,Cobalt,476.0,595.0,10174,508.70000000000005,9665.3,952.0,8713.3,90.15
21303,10303,15,3,5224,10,3,2026-07-26,Shipped,Store,Customer 3,customer3@example.com,Hyderabad,Telangana,2026-03-10,Standard,Product 15,Fashion,Evergreen,735.0,1095.15,15672,1567.2,14104.8,2205.0,11899.8,84.37
21304,10304,22,4,5361,15,4,2026-08-04,Delivered,Web,Customer 4,customer4@example.com,Mumbai,Maharashtra,2026-04-13,Premium,Product 22,Home,BluePeak,994.0,1401.54,21444,3216.6,18227.4,3976.0,14251.400000000001,78.19
21306,10306,36,1,5635,0,6,2026-02-14,Placed,Store,Customer 6,customer6@example.com,Kochi,Kerala,2026-06-19,Standard,Product 36,Electronics,Aster,1512.0,1890.0,5635,0.0,5635.0,1512.0,4123.0,73.17
21307,10307,43,2,5772,5,7,2026-03-19,Paid,Web,Customer 7,customer7@example.com,Chennai,Tamil Nadu,2026-07-22,Premium,Product 43,Sports,Cobalt,1771.0,2638.79,11544,577.2,10966.8,3542.0,7424.799999999999,67.7
21308,10308,50,3,5909,10,8,2026-04-24,Shipped,Mobile,Customer 8,customer8@example.com,Bengaluru,Karnataka,2026-08-25,Corporate,Product 50,Fashion,Evergreen,2030.0,2862.3,17727,1772.7,15954.3,6090.0,9864.3,61.83
21309,10309,7,4,6046,15,9,2026-05-02,Delivered,Store,Customer 9,customer9@example.com,Hyderabad,Telangana,2026-01-01,Standard,Product 7,Home,BluePeak,439.0,654.11,24184,3627.6,20556.4,1756.0,18800.4,91.46
21311,10311,21,1,6320,0,11,2026-07-12,Placed,Mobile,Customer 11,customer11@example.com,Pune,Maharashtra,2026-03-07,Corporate,Product 21,Electronics,Aster,957.0,1272.81,6320,0.0,6320.0,957.0,5363.0,84.86
21312,10312,28,2,6457,5,12,2026-08-17,Paid,Store,Customer 12,customer12@example.com,Kochi,Kerala,2026-04-10,Standard,Product 28,Sports,Cobalt,1216.0,1520.0,12914,645.7,12268.3,2432.0,9836.3,80.18
21313,10313,35,3,6594,10,13,2026-01-22,Shipped,Web,Customer 13,customer13@example.com,Chennai,Tamil Nadu,2026-05-13,Premium,Product 35,Fashion,Evergreen,1475.0,2197.75,19782,1978.2,17803.8,4425.0,13378.8,75.15
21314,10314,42,4,531,15,14,2026-02-27,Delivered,Mobile,Customer 14,customer14@example.com,Bengaluru,Karnataka,2026-06-16,Corporate,Product 42,Home,BluePeak,1734.0,2444.94,2124,318.59999999999997,1805.4,6936.0,-5130.6,-284.18
21316,10316,6,1,805,0,16,2026-04-10,Placed,Web,Customer 16,customer16@example.com,Mumbai,Maharashtra,2026-08-22,Premium,Product 6,Electronics,Aster,402.0,566.82,805,0.0,805.0,402.0,403.0,50.06
21317,10317,13,2,942,5,17,2026-05-15,Paid,Mobile,Customer 17,customer17@example.com,Pune,Maharashtra,2026-01-25,Corporate,Product 13,Sports,Cobalt,661.0,879.13,1884,94.2,1789.8,1322.0,467.79999999999995,26.14
21318,10318,20,3,1079,10,18,2026-06-20,Shipped,Store,Customer 18,customer18@example.com,Kochi,Kerala,2026-02-01,Standard,Product 20,Fashion,Evergreen,920.0,1150.0,3237,323.70000000000005,2913.3,2760.0,153.30000000000018,5.26
21319,10319,27,4,1216,15,19,2026-07-25,Delivered,Web,Customer 19,customer19@example.com,Chennai,Tamil Nadu,2026-03-04,Premium,Product 27,Home,BluePeak,1179.0,1756.71,4864,729.6,4134.4,4716.0,-581.6000000000004,-14.07
21321,10321,41,1,1490,0,21,2026-01-08,Placed,Store,Customer 21,customer21@example.com,Hyderabad,Telangana,2026-05-10,Standard,Product 41,Electronics,Aster,1697.0,2257.01,1490,0.0,1490.0,1697.0,-207.0,-13.89
